latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type,predicted_type,max_prob,prob_type2
30.66494,77.06726,318.34,0.55,0.43,2024-05-26,2058,N20,VIIRS,n,2,300.22,5.37,N,0,2,0.71,0.71
31.46009,76.11929,312.22,0.48,0.4,2024-05-26,2058,N20,VIIRS,n,2,301.38,3.4,N,0,2,0.78,0.78
33.0355,74.61705,327.76,0.42,0.38,2024-05-27,2038,N20,VIIRS,n,2,301.82,4.78,N,0,2,0.81,0.81
32.64149,75.24583,310.95,0.4,0.37,2024-05-27,2038,N20,VIIRS,n,2,300.74,1.82,N,0,2,0.78,0.78
32.63815,75.24503,322.65,0.4,0.37,2024-05-27,2038,N20,VIIRS,n,2,300.74,1.82,N,0,2,0.77,0.77
32.94261,74.35652,314.28,0.43,0.38,2024-05-27,2038,N20,VIIRS,n,2,299.88,2.8,N,0,2,0.72,0.72
30.8344,76.97787,320.31,0.38,0.36,2024-05-27,2039,N20,VIIRS,n,2,301.04,3.41,N,0,2,0.73,0.73
31.0269,77.30595,303.07,0.39,0.36,2024-05-27,2039,N20,VIIRS,n,2,292.78,2.76,N,0,2,0.81,0.81
31.08852,76.75036,315.82,0.38,0.36,2024-05-27,2039,N20,VIIRS,n,2,301.66,3.13,N,0,2,0.92,0.92
31.03702,76.79374,313.06,0.38,0.36,2024-05-27,2039,N20,VIIRS,n,2,301.44,2.81,N,0,2,0.76,0.76
23.83242,84.92563,307.36,0.38,0.59,2024-05-27,2040,N20,VIIRS,n,2,281.64,2.23,N,0,2,0.74,0.74
30.63071,77.21896,318.05,0.48,0.4,2024-05-28,2020,N20,VIIRS,n,2,301.87,5.39,N,0,2,0.9,0.9
31.8425,76.35051,315.41,0.55,0.43,2024-05-28,2020,N20,VIIRS,n,2,301.7,3.81,N,0,2,0.89,0.89
13.89737,76.56653,302.13,0.39,0.36,2024-05-28,2025,N20,VIIRS,n,2,285.14,0.93,N,0,2,0.71,0.71
31.45724,76.40418,308.95,0.34,0.56,2024-05-29,2001,N20,VIIRS,n,2,288.83,5.52,N,0,2,0.79,0.79
30.91607,77.46669,311.22,0.57,0.52,2024-05-29,2001,N20,VIIRS,n,2,287.4,3.59,N,0,2,0.76,0.76
30.84897,78.18789,306.34,0.52,0.5,2024-05-29,2001,N20,VIIRS,n,2,288.87,1.38,N,0,2,0.82,0.82
30.77197,78.27039,299.14,0.51,0.5,2024-05-29,2001,N20,VIIRS,n,2,287.81,1.31,N,0,2,0.82,0.82
30.75987,78.24364,306.04,0.51,0.5,2024-05-29,2001,N20,VIIRS,n,2,288.01,1.72,N,0,2,0.71,0.71
30.67515,78.26273,297.02,0.51,0.49,2024-05-29,2001,N20,VIIRS,n,2,283.43,0.69,N,0,2,0.78,0.78
30.87442,76.96852,318.87,0.77,0.77,2024-05-29,2141,N20,VIIRS,n,2,285.76,4.95,N,0,2,0.71,0.71
33.26624,74.02641,303.5,0.45,0.63,2024-05-29,2141,N20,VIIRS,n,2,290.0,2.37,N,0,2,0.83,0.83
30.52554,78.21859,299.68,0.5,0.66,2024-05-30,1942,N20,VIIRS,n,2,288.52,1.2,N,0,2,0.76,0.76
30.78744,78.26166,298.91,0.5,0.66,2024-05-30,1942,N20,VIIRS,n,2,285.41,1.13,N,0,2,0.82,0.82
30.97188,77.22369,302.91,0.57,0.69,2024-05-30,1942,N20,VIIRS,n,2,289.39,1.1,N,0,2,0.79,0.79
32.97287,75.11102,308.27,0.79,0.78,2024-05-30,1942,N20,VIIRS,n,2,292.38,4.38,N,0,2,0.73,0.73
31.45265,77.43864,319.53,0.42,0.61,2024-05-30,2122,N20,VIIRS,n,2,287.8,3.31,N,0,2,0.93,0.93
31.46295,77.4445,299.16,0.42,0.61,2024-05-30,2122,N20,VIIRS,n,2,287.59,1.64,N,0,2,0.76,0.76
31.33085,76.49316,318.54,0.37,0.58,2024-05-30,2122,N20,VIIRS,n,2,299.89,2.16,N,0,2,0.73,0.73
31.21525,76.97382,300.74,0.4,0.6,2024-05-30,2122,N20,VIIRS,n,2,290.08,1.81,N,0,2,0.78,0.78
30.51676,78.19332,299.56,0.49,0.65,2024-05-30,2123,N20,VIIRS,n,2,288.35,1.59,N,0,2,0.78,0.78
29.44601,79.82057,303.22,0.76,0.77,2024-05-31,1923,N20,VIIRS,n,2,288.46,2.22,N,0,2,0.72,0.72
20.95259,85.01189,310.38,0.58,0.52,2024-05-31,1926,N20,VIIRS,n,2,289.16,4.29,N,0,2,0.83,0.83
32.75457,75.20461,319.78,0.49,0.4,2024-05-31,2103,N20,VIIRS,n,2,298.2,2.58,N,0,2,0.74,0.74
30.781,78.37792,307.03,0.53,0.5,2024-05-31,2104,N20,VIIRS,n,2,290.46,1.62,N,0,2,0.8,0.8
30.94216,77.18599,304.19,0.45,0.47,2024-05-31,2104,N20,VIIRS,n,2,291.74,1.19,N,0,2,0.71,0.71
30.50197,78.18063,306.22,0.52,0.5,2024-05-31,2104,N20,VIIRS,n,2,293.19,1.78,N,0,2,0.73,0.73
31.3517,77.11078,301.53,0.41,0.37,2024-06-01,2045,N20,VIIRS,n,2,289.55,2.2,N,0,2,0.71,0.71
30.76074,78.28455,299.06,0.45,0.39,2024-06-01,2045,N20,VIIRS,n,2,280.6,0.59,N,0,2,0.71,0.71
30.7418,78.30724,308.34,0.45,0.39,2024-06-01,2045,N20,VIIRS,n,2,284.59,0.89,N,0,2,0.75,0.75
30.60738,77.38339,303.77,0.47,0.47,2024-06-03,2007,N20,VIIRS,n,2,289.8,1.68,N,0,2,0.76,0.76
30.93836,77.44228,311.44,0.45,0.63,2024-06-04,1948,N20,VIIRS,n,2,285.55,2.3,N,0,2,0.75,0.75
33.13577,74.78699,304.96,0.67,0.74,2024-06-04,1948,N20,VIIRS,n,2,291.01,2.99,N,0,2,0.8,0.8
32.91169,75.28626,306.1,0.63,0.72,2024-06-04,1948,N20,VIIRS,n,2,288.04,2.38,N,0,2,0.71,0.71
23.84144,84.95306,315.87,0.43,0.38,2024-06-04,1950,N20,VIIRS,n,2,286.07,2.9,N,0,2,0.77,0.77
24.91976,76.28703,297.14,0.46,0.64,2024-06-04,1950,N20,VIIRS,n,2,286.45,2.85,N,0,2,0.75,0.75
21.0999,72.63165,304.86,0.72,0.76,2024-06-04,1951,N20,VIIRS,n,2,288.94,3.61,N,0,2,0.79,0.79
32.77866,75.46587,307.06,0.37,0.58,2024-06-04,2128,N20,VIIRS,n,2,290.49,2.7,N,0,2,0.76,0.76
30.47369,78.16194,299.02,0.6,0.71,2024-06-04,2129,N20,VIIRS,n,2,286.76,2.27,N,0,2,0.8,0.8
30.47124,78.16456,302.45,0.6,0.71,2024-06-04,2129,N20,VIIRS,n,2,286.43,2.71,N,0,2,0.75,0.75
23.83494,84.92695,303.58,0.51,0.66,2024-06-06,1912,N20,VIIRS,n,2,285.38,1.92,N,0,2,0.74,0.74
23.83434,84.92159,314.63,0.48,0.4,2024-06-08,2015,N20,VIIRS,n,2,290.17,1.72,N,0,2,0.71,0.71
17.94746,80.75946,319.3,0.39,0.36,2024-06-08,2017,N20,VIIRS,n,2,291.89,4.05,N,0,2,0.81,0.81
33.16173,74.6729,302.54,0.56,0.69,2024-06-09,1954,N20,VIIRS,n,2,288.79,1.21,N,0,2,0.78,0.78
17.95699,80.78522,311.02,0.48,0.4,2024-06-09,1958,N20,VIIRS,n,2,290.14,1.44,N,0,2,0.79,0.79
31.68269,76.30057,304.92,0.54,0.68,2024-06-09,2134,N20,VIIRS,n,2,291.11,2.09,N,0,2,0.81,0.81
30.79176,77.19303,297.71,0.64,0.72,2024-06-09,2135,N20,VIIRS,n,2,285.72,2.23,N,0,2,0.71,0.71
30.66369,78.34417,302.44,0.62,0.71,2024-06-10,1935,N20,VIIRS,n,2,289.03,1.71,N,0,2,0.73,0.73
31.18858,77.19837,303.11,0.73,0.76,2024-06-10,1935,N20,VIIRS,n,2,288.59,1.62,N,0,2,0.77,0.77
30.85359,77.08369,307.48,0.74,0.76,2024-06-10,1935,N20,VIIRS,n,2,289.93,2.44,N,0,2,0.74,0.74
32.60152,76.08058,302.13,0.53,0.5,2024-06-10,2115,N20,VIIRS,n,2,291.52,2.07,N,0,2,0.71,0.71
29.14051,79.79139,317.34,0.55,0.51,2024-06-11,2057,N20,VIIRS,n,2,296.56,3.48,N,0,2,0.75,0.75
31.45103,77.62008,303.15,0.56,0.43,2024-06-11,2057,N20,VIIRS,n,2,292.35,2.09,N,0,2,0.81,0.81
33.13142,74.46613,319.05,0.43,0.38,2024-06-12,2038,N20,VIIRS,n,2,296.06,2.71,N,0,2,0.74,0.74
32.5771,76.05433,310.56,0.39,0.36,2024-06-12,2038,N20,VIIRS,n,2,292.13,2.5,N,0,2,0.77,0.77
30.46657,79.46526,301.7,0.43,0.38,2024-06-12,2038,N20,VIIRS,n,2,291.15,2.57,N,0,2,0.74,0.74
20.96422,85.07756,305.29,0.44,0.62,2024-06-12,2040,N20,VIIRS,n,2,284.68,2.29,N,0,2,0.93,0.93
30.56317,78.26706,311.47,0.44,0.39,2024-06-13,2019,N20,VIIRS,n,2,291.35,1.48,N,0,2,0.72,0.72
30.88535,76.73588,325.55,0.52,0.42,2024-06-13,2019,N20,VIIRS,n,2,300.22,3.52,N,0,2,0.8,0.8
31.05402,77.35532,300.88,0.6,0.53,2024-06-14,2000,N20,VIIRS,n,2,290.38,2.37,N,0,2,0.81,0.81
30.72184,78.2448,301.16,0.52,0.5,2024-06-14,2000,N20,VIIRS,n,2,289.91,1.32,N,0,2,0.81,0.81
30.48213,79.47859,302.14,0.44,0.46,2024-06-14,2000,N20,VIIRS,n,2,288.94,1.25,N,0,2,0.74,0.74
30.50311,78.69968,300.21,0.49,0.49,2024-06-14,2000,N20,VIIRS,n,2,289.18,0.96,N,0,2,0.81,0.81
32.68932,74.9698,307.57,0.43,0.62,2024-06-14,2000,N20,VIIRS,n,2,286.26,1.79,N,0,2,0.73,0.73
23.85896,80.83002,298.42,0.47,0.4,2024-06-14,2002,N20,VIIRS,n,2,287.46,3.47,N,0,2,0.71,0.71
22.31262,82.74019,316.47,0.39,0.37,2024-06-14,2003,N20,VIIRS,n,2,287.11,2.52,N,0,2,0.72,0.72
30.98079,77.2532,304.71,0.78,0.78,2024-06-14,2140,N20,VIIRS,n,2,288.2,3.23,N,0,2,0.92,0.92
30.71794,77.64789,311.03,0.55,0.68,2024-06-15,1941,N20,VIIRS,n,2,291.17,1.34,N,0,2,0.85,0.85
30.70427,78.34229,302.72,0.5,0.66,2024-06-15,1941,N20,VIIRS,n,2,290.41,2.0,N,0,2,0.75,0.75
30.75784,78.46011,305.93,0.49,0.65,2024-06-15,1941,N20,VIIRS,n,2,289.01,1.14,N,0,2,0.78,0.78
30.92231,78.08814,311.04,0.52,0.67,2024-06-15,1941,N20,VIIRS,n,2,289.75,2.29,N,0,2,0.96,0.96
29.70922,79.57218,306.61,0.41,0.61,2024-06-15,1942,N20,VIIRS,n,2,290.75,1.13,N,0,2,0.74,0.74
30.26661,75.17326,312.61,0.53,0.42,2024-06-16,2103,N20,VIIRS,n,2,301.08,2.6,N,0,2,0.87,0.87
25.41907,86.02563,306.57,0.58,0.7,2024-06-17,1905,N20,VIIRS,n,2,288.18,2.23,N,0,2,0.8,0.8
30.97646,78.1149,305.32,0.43,0.38,2024-06-17,2044,N20,VIIRS,n,2,290.3,1.21,N,0,2,0.84,0.84
22.31966,82.60037,310.02,0.45,0.47,2024-06-23,2033,N20,VIIRS,n,2,288.26,2.34,N,0,2,0.9,0.9
24.93116,84.14676,304.57,0.43,0.38,2024-06-24,2014,N20,VIIRS,n,2,283.79,2.8,N,0,2,0.78,0.78
23.6484,85.43871,298.52,0.39,0.59,2024-06-27,1917,N20,VIIRS,n,2,269.82,0.93,N,0,2,0.79,0.79
22.33839,69.85617,308.65,0.38,0.36,2024-06-27,2059,N20,VIIRS,n,2,286.24,3.16,N,0,2,0.93,0.93
24.13973,82.57134,305.43,0.52,0.5,2024-06-28,2039,N20,VIIRS,n,2,287.04,1.89,N,0,2,0.72,0.72
23.83942,84.94756,296.5,0.43,0.38,2024-07-06,1949,N20,VIIRS,n,2,266.24,0.75,N,0,2,0.8,0.8
23.6785,86.07048,304.75,0.44,0.46,2024-07-07,1930,N20,VIIRS,n,2,288.54,1.32,N,0,2,0.71,0.71
24.79053,78.64768,313.27,0.41,0.37,2024-07-09,2033,N20,VIIRS,n,2,289.04,3.58,N,0,2,0.82,0.82
10.8376,79.84654,321.65,0.41,0.37,2024-07-10,2018,N20,VIIRS,n,2,292.43,3.13,N,0,2,0.77,0.77
34.00713,73.97983,299.9,0.63,0.72,2024-07-11,1953,N20,VIIRS,n,2,284.49,0.99,N,0,2,0.83,0.83
27.21255,72.3542,312.22,0.56,0.51,2024-07-15,2020,N20,VIIRS,n,2,283.41,2.72,N,0,2,0.72,0.72
24.93036,84.14736,303.4,0.47,0.4,2024-07-22,1949,N20,VIIRS,n,2,279.93,0.88,N,0,2,0.72,0.72
17.95863,80.78617,308.42,0.48,0.4,2024-08-12,1957,N20,VIIRS,n,2,290.92,2.15,N,0,2,0.87,0.87
15.09462,79.26246,308.27,0.39,0.59,2024-08-25,2054,N20,VIIRS,n,2,288.06,1.65,N,0,2,0.74,0.74
23.78009,86.3409,310.66,0.38,0.36,2024-08-28,1955,N20,VIIRS,n,2,292.67,2.73,N,0,2,0.8,0.8
20.97538,85.17699,318.26,0.55,0.43,2024-08-29,1937,N20,VIIRS,n,2,290.5,3.3,N,0,2,0.81,0.81
20.97744,85.15994,311.76,0.55,0.43,2024-08-29,1937,N20,VIIRS,n,2,290.75,2.08,N,0,2,0.72,0.72
10.47987,78.80272,315.18,0.43,0.38,2024-09-01,2024,N20,VIIRS,n,2,292.16,3.26,N,0,2,0.71,0.71
25.66381,84.28789,311.56,0.39,0.36,2024-09-02,2001,N20,VIIRS,n,2,289.69,2.41,N,0,2,0.74,0.74
22.33229,69.73694,296.78,0.44,0.46,2024-09-03,2124,N20,VIIRS,n,2,260.4,0.45,N,0,2,0.74,0.74
23.85713,86.33738,305.07,0.39,0.37,2024-09-08,1948,N20,VIIRS,n,2,288.81,1.35,N,0,2,0.72,0.72
21.06471,86.4582,308.01,0.39,0.44,2024-09-09,1930,N20,VIIRS,n,2,289.89,2.68,N,0,2,0.85,0.85
21.74729,83.8171,306.04,0.43,0.62,2024-09-21,2045,N20,VIIRS,n,2,281.45,1.76,N,0,2,0.74,0.74
33.46557,75.72479,301.07,0.42,0.46,2024-10-03,2017,N20,VIIRS,n,2,289.29,1.33,N,0,2,0.76,0.76
22.04308,83.72462,303.96,0.43,0.62,2024-10-07,2045,N20,VIIRS,n,2,286.14,2.94,N,0,2,0.71,0.71
22.57366,85.88895,303.09,0.57,0.52,2024-10-08,2026,N20,VIIRS,n,2,285.88,1.78,N,0,2,0.9,0.9
15.1676,76.66519,303.31,0.51,0.41,2024-10-09,2010,N20,VIIRS,n,2,289.5,1.01,N,0,2,0.73,0.73
21.19658,81.41158,309.32,0.41,0.6,2024-10-11,1930,N20,VIIRS,n,2,285.15,4.5,N,0,2,0.82,0.82
21.77832,83.82379,302.3,0.55,0.68,2024-10-12,2051,N20,VIIRS,n,2,287.12,1.86,N,0,2,0.72,0.72
23.48636,87.35972,306.4,0.57,0.69,2024-10-18,1858,N20,VIIRS,n,2,288.88,1.91,N,0,2,0.9,0.9
23.71769,86.4205,299.44,0.46,0.64,2024-10-18,2038,N20,VIIRS,n,2,288.82,2.05,N,0,2,0.71,0.71
33.21568,75.17596,317.14,0.39,0.36,2024-10-23,2043,N20,VIIRS,n,2,286.76,1.28,N,0,2,0.75,0.75
15.18157,77.09937,301.25,0.57,0.69,2024-10-27,2113,N20,VIIRS,n,2,288.6,1.09,N,0,2,0.78,0.78
21.78275,83.82897,299.46,0.56,0.69,2024-10-28,2052,N20,VIIRS,n,2,280.4,0.98,N,0,2,0.79,0.79
22.36642,82.29639,299.72,0.55,0.68,2024-11-02,2058,N20,VIIRS,n,2,289.15,3.05,N,0,2,0.8,0.8
22.35555,82.29038,302.33,0.55,0.68,2024-11-02,2058,N20,VIIRS,n,2,290.06,1.38,N,0,2,0.74,0.74
30.35327,76.32249,299.09,0.38,0.36,2024-11-03,2037,N20,VIIRS,n,2,288.47,2.38,N,0,2,0.75,0.75
33.52713,75.30424,300.14,0.52,0.67,2024-11-05,2139,N20,VIIRS,n,2,280.42,1.5,N,0,2,0.72,0.72
33.43912,75.78644,298.9,0.6,0.53,2024-11-06,2120,N20,VIIRS,n,2,285.84,1.67,N,0,2,0.73,0.73
21.7667,84.01228,303.57,0.72,0.75,2024-11-08,1905,N20,VIIRS,n,2,290.14,2.28,N,0,2,0.85,0.85
23.348,80.88262,307.63,0.54,0.51,2024-11-08,2045,N20,VIIRS,n,2,289.78,1.8,N,0,2,0.71,0.71
33.09185,76.03687,300.66,0.5,0.41,2024-11-09,2024,N20,VIIRS,n,2,279.83,1.37,N,0,2,0.71,0.71
31.13367,76.06204,318.07,0.57,0.52,2024-11-10,2005,N20,VIIRS,n,2,290.2,3.25,N,0,2,0.81,0.81
29.28203,77.42008,300.14,0.44,0.62,2024-11-11,1947,N20,VIIRS,n,2,289.79,3.15,N,0,2,0.79,0.79
26.95113,75.91412,309.55,0.53,0.67,2024-11-11,2128,N20,VIIRS,n,2,287.55,1.48,N,0,2,0.77,0.77
12.14736,76.82001,299.57,0.6,0.53,2024-11-13,2054,N20,VIIRS,n,2,284.89,1.03,N,0,2,0.71,0.71
23.6982,87.11376,302.57,0.76,0.77,2024-11-14,1851,N20,VIIRS,n,2,291.23,2.03,N,0,2,0.76,0.76
23.34678,80.88245,310.15,0.56,0.43,2024-11-16,1955,N20,VIIRS,n,2,289.53,1.71,N,0,2,0.73,0.73
21.10251,72.62849,313.86,0.58,0.7,2024-11-16,1956,N20,VIIRS,n,2,292.38,2.6,N,0,2,0.78,0.78
25.29261,91.69102,327.85,0.43,0.38,2024-11-18,649,N20,VIIRS,l,2,300.47,5.0,D,0,2,0.79,0.79
22.36278,82.30368,304.04,0.54,0.68,2024-11-18,2057,N20,VIIRS,n,2,288.44,2.16,N,0,2,0.84,0.84
23.74831,85.50134,295.3,0.76,0.77,2024-11-19,1858,N20,VIIRS,n,2,284.25,0.99,N,0,2,0.79,0.79
23.73329,77.67414,296.91,0.41,0.37,2024-11-20,2020,N20,VIIRS,n,2,284.65,0.4,N,0,2,0.73,0.73
24.69376,72.99986,298.84,0.62,0.71,2024-11-21,2141,N20,VIIRS,n,2,288.13,1.49,N,0,2,0.77,0.77
29.41653,74.71251,304.02,0.63,0.54,2024-11-22,2121,N20,VIIRS,n,2,283.13,1.52,N,0,2,0.82,0.82
24.11475,86.86014,300.77,0.5,0.49,2024-11-23,1923,N20,VIIRS,n,2,289.19,1.18,N,0,2,0.74,0.74
25.3521,80.59602,302.96,0.46,0.63,2024-11-23,2103,N20,VIIRS,n,2,285.45,0.85,N,0,2,0.71,0.71
21.55901,81.74592,297.59,0.66,0.73,2024-11-23,2104,N20,VIIRS,n,2,287.08,1.09,N,0,2,0.81,0.81
16.25759,76.03693,295.41,0.36,0.57,2024-11-23,2106,N20,VIIRS,n,2,264.9,0.8,N,0,2,0.72,0.72
22.04517,83.72478,302.71,0.43,0.62,2024-11-24,2045,N20,VIIRS,n,2,281.6,2.21,N,0,2,0.71,0.71
21.96322,83.77615,307.18,0.43,0.62,2024-11-24,2045,N20,VIIRS,n,2,284.77,1.3,N,0,2,0.74,0.74
30.30997,76.72079,320.39,0.44,0.39,2024-11-25,2024,N20,VIIRS,n,2,285.38,2.09,N,0,2,0.79,0.79
29.52326,75.08168,310.92,0.51,0.41,2024-11-25,2024,N20,VIIRS,n,2,284.27,1.4,N,0,2,0.78,0.78
24.11935,86.85536,298.26,0.61,0.53,2024-11-25,2025,N20,VIIRS,n,2,287.89,1.51,N,0,2,0.83,0.83
21.76251,84.02552,299.25,0.45,0.47,2024-11-25,2026,N20,VIIRS,n,2,287.56,1.31,N,0,2,0.76,0.76
23.12054,70.08047,302.67,0.56,0.69,2024-11-26,2007,N20,VIIRS,n,2,289.24,1.54,N,0,2,0.8,0.8
24.76213,74.60661,298.39,0.6,0.53,2024-11-26,2007,N20,VIIRS,n,2,288.2,1.82,N,0,2,0.73,0.73
22.36753,73.11729,301.83,0.45,0.63,2024-11-27,2129,N20,VIIRS,n,2,291.61,2.14,N,0,2,0.84,0.84
24.65874,73.8785,297.61,0.45,0.47,2024-11-28,2110,N20,VIIRS,n,2,287.24,1.36,N,0,2,0.81,0.81
23.74645,85.49969,297.23,0.48,0.65,2024-11-29,1910,N20,VIIRS,n,2,285.56,1.17,N,0,2,0.71,0.71
23.16943,82.33324,299.18,0.41,0.61,2024-11-29,2051,N20,VIIRS,n,2,286.99,2.03,N,0,2,0.85,0.85
31.182,78.08768,328.64,0.39,0.36,2024-12-01,748,N20,VIIRS,l,2,303.37,4.43,D,0,2,0.73,0.73
20.15015,72.99754,300.2,0.53,0.5,2024-12-01,2014,N20,VIIRS,n,2,288.56,1.55,N,0,2,0.84,0.84
23.89244,71.22965,307.79,0.78,0.78,2024-12-01,2154,N20,VIIRS,n,2,287.08,2.65,N,0,2,0.86,0.86
22.13322,72.76236,300.15,0.59,0.7,2024-12-02,1955,N20,VIIRS,n,2,286.58,1.62,N,0,2,0.81,0.81
23.64883,85.43751,307.05,0.39,0.44,2024-12-03,1935,N20,VIIRS,n,2,289.2,1.2,N,0,2,0.77,0.77
22.21028,84.54834,305.19,0.42,0.45,2024-12-03,1936,N20,VIIRS,n,2,290.04,1.39,N,0,2,0.75,0.75
24.65971,73.87771,300.16,0.46,0.39,2024-12-04,2057,N20,VIIRS,n,2,287.76,1.12,N,0,2,0.72,0.72
21.78552,83.82912,310.33,0.69,0.74,2024-12-04,2057,N20,VIIRS,n,2,288.12,1.62,N,0,2,0.82,0.82
16.62827,75.05549,313.34,0.48,0.48,2024-12-04,2059,N20,VIIRS,n,2,289.31,1.99,N,0,2,0.78,0.78
23.69897,85.2863,297.24,0.8,0.78,2024-12-05,1857,N20,VIIRS,n,2,286.12,1.56,N,0,2,0.87,0.87
22.57479,85.8896,303.23,0.71,0.75,2024-12-05,1858,N20,VIIRS,n,2,288.65,2.4,N,0,2,0.81,0.81
20.8937,84.97208,302.24,0.78,0.78,2024-12-05,1858,N20,VIIRS,n,2,289.58,1.75,N,0,2,0.81,0.81
23.3467,80.87942,301.32,0.42,0.45,2024-12-05,2038,N20,VIIRS,n,2,287.11,1.34,N,0,2,0.71,0.71
24.76637,74.60393,297.39,0.38,0.59,2024-12-07,2000,N20,VIIRS,n,2,283.82,0.97,N,0,2,0.85,0.85
16.29165,75.14975,318.27,0.56,0.51,2024-12-07,2003,N20,VIIRS,n,2,287.79,2.96,N,0,2,0.81,0.81
24.12245,86.85732,298.6,0.43,0.38,2024-12-08,1941,N20,VIIRS,n,2,283.89,1.3,N,0,2,0.71,0.71
22.63945,75.59764,298.89,0.5,0.66,2024-12-08,2122,N20,VIIRS,n,2,284.8,0.93,N,0,2,0.87,0.87
21.24451,79.22097,298.07,0.73,0.76,2024-12-09,1923,N20,VIIRS,n,2,287.78,1.38,N,0,2,0.99,0.99
21.75918,83.83234,297.71,0.75,0.77,2024-12-10,1904,N20,VIIRS,n,2,285.16,1.65,N,0,2,0.74,0.74
21.76891,84.00974,296.21,0.73,0.76,2024-12-10,1904,N20,VIIRS,n,2,285.0,2.03,N,0,2,0.86,0.86
22.57396,85.89289,306.45,0.56,0.51,2024-12-11,2025,N20,VIIRS,n,2,288.03,1.66,N,0,2,0.7133333333333334,0.7133333333333334
17.96061,80.78216,310.14,0.5,0.41,2024-12-11,2027,N20,VIIRS,n,2,292.05,1.8,N,0,2,0.74,0.74
16.29107,77.3548,298.7,0.49,0.4,2024-12-12,2009,N20,VIIRS,n,2,277.94,0.57,N,0,2,0.74,0.74
24.62241,79.7731,306.85,0.57,0.52,2024-12-13,1947,N20,VIIRS,n,2,282.88,1.35,N,0,2,0.71,0.71
18.77662,73.83416,310.77,0.59,0.7,2024-12-13,2130,N20,VIIRS,n,2,285.99,1.74,N,0,2,0.77,0.77
23.66394,87.15569,301.61,0.38,0.44,2024-12-14,1929,N20,VIIRS,n,2,285.42,1.04,N,0,2,0.74,0.74
15.18202,76.65059,301.04,0.73,0.76,2024-12-14,1931,N20,VIIRS,n,2,290.93,3.17,N,0,2,0.79,0.79
23.77397,86.19405,299.16,0.44,0.62,2024-12-15,1910,N20,VIIRS,n,2,285.03,1.07,N,0,2,0.73,0.73
21.76708,84.01296,299.52,0.58,0.7,2024-12-15,1910,N20,VIIRS,n,2,287.44,2.01,N,0,2,0.74,0.74
33.3083,75.24029,301.03,0.39,0.36,2024-12-15,2048,N20,VIIRS,n,2,263.92,1.23,N,0,2,0.72,0.72
33.1083,75.48161,309.55,0.39,0.36,2024-12-15,2048,N20,VIIRS,n,2,268.64,1.07,N,0,2,0.76,0.76
32.13523,76.66478,305.52,0.42,0.38,2024-12-15,2048,N20,VIIRS,n,2,281.99,1.57,N,0,2,0.85,0.85
23.69271,86.38437,308.69,0.71,0.75,2024-12-15,2050,N20,VIIRS,n,2,285.83,2.71,N,0,2,0.77,0.77
22.57328,85.89157,297.23,0.7,0.75,2024-12-15,2050,N20,VIIRS,n,2,284.33,2.14,N,0,2,0.83,0.83
20.96713,85.01398,308.44,0.67,0.74,2024-12-15,2051,N20,VIIRS,n,2,285.75,2.04,N,0,2,0.86,0.86
18.74928,74.97678,298.93,0.52,0.42,2024-12-15,2052,N20,VIIRS,n,2,284.96,1.49,N,0,2,0.8,0.8
26.05947,93.88895,298.73,0.61,0.53,2024-12-16,1850,N20,VIIRS,n,2,285.56,1.17,N,0,2,0.94,0.94
31.06542,77.99067,307.63,0.39,0.36,2024-12-16,2030,N20,VIIRS,n,2,280.51,1.58,N,0,2,0.78,0.78
15.18415,76.674,306.16,0.42,0.38,2024-12-16,2034,N20,VIIRS,n,2,291.21,1.07,N,0,2,0.75,0.75
22.22906,84.41448,295.03,0.4,0.37,2024-12-18,1954,N20,VIIRS,n,2,282.58,0.5,N,0,2,0.75,0.75
10.00933,78.04446,308.01,0.57,0.43,2024-12-18,1958,N20,VIIRS,n,2,290.73,1.93,N,0,2,0.83,0.83
22.78676,70.92088,306.34,0.4,0.6,2024-12-18,2135,N20,VIIRS,n,2,284.44,1.49,N,0,2,0.88,0.88
21.98799,82.0119,299.31,0.6,0.53,2024-12-19,1936,N20,VIIRS,n,2,286.75,1.38,N,0,2,0.75,0.75
16.18965,75.40224,305.33,0.53,0.67,2024-12-19,2118,N20,VIIRS,n,2,282.72,1.54,N,0,2,0.74,0.74
24.15869,82.61589,299.27,0.59,0.7,2024-12-20,1916,N20,VIIRS,n,2,286.35,1.49,N,0,2,0.78,0.78
33.31107,75.45319,298.84,0.42,0.38,2024-12-20,2055,N20,VIIRS,n,2,272.86,0.71,N,0,2,0.73,0.73
23.82754,85.49628,297.57,0.78,0.78,2024-12-20,2056,N20,VIIRS,n,2,286.74,1.79,N,0,2,0.84,0.84
23.6947,87.09405,299.02,0.61,0.71,2024-12-21,1857,N20,VIIRS,n,2,287.38,1.89,N,0,2,0.72,0.72
22.12827,72.76471,306.73,0.41,0.37,2024-12-21,2039,N20,VIIRS,n,2,288.84,0.93,N,0,2,0.74,0.74
16.57888,74.66818,301.29,0.46,0.39,2024-12-22,2022,N20,VIIRS,n,2,289.45,2.2,N,0,2,0.78,0.78
23.76684,86.40669,298.2,0.41,0.37,2024-12-23,2000,N20,VIIRS,n,2,288.04,0.98,N,0,2,0.73,0.73
